0	0
0.0001	1.38778e-17
0.0002	0
0.0003	1.38778e-17
0.0004	0
0.0005	1.38778e-17
0.0006	0
0.0007	1.38778e-17
0.0008	0
0.0009	0
0.001	0
0.0011	0
0.0012	0
0.0013	1.38778e-17
0.0014	1.38778e-17
0.0015	0
0.0016	1.38778e-17
0.0017	2.77556e-17
0.0018	1.38778e-17
0.0019	1.38778e-17
0.002	1.38778e-17
0.0021	1.38778e-17
0.0022	1.38778e-17
0.0023	0
0.0024	0
0.0025	0
0.0026	1.38778e-17
0.0027	0
0.0028	0
0.0029	1.38778e-17
0.003	0
0.0031	1.38778e-17
0.0032	1.38778e-17
0.0033	1.38778e-17
0.0034	0
0.0035	1.38778e-17
0.0036	0
0.0037	2.77556e-17
0.0038	2.77556e-17
0.0039	2.77556e-17
0.004	2.77556e-17
0.0041	1.38778e-17
0.0042	1.38778e-17
0.0043	2.77556e-17
0.0044	1.38778e-17
0.0045	1.38778e-17
0.0046	2.77556e-17
0.0047	2.77556e-17
0.0048	0
0.0049	4.16334e-17
0.005	2.77556e-17
0.0051	1.38778e-17
0.0052	4.16334e-17
0.0053	4.16334e-17
0.0054	4.16334e-17
0.0055	4.16334e-17
0.0056	5.55112e-17
0.0057	4.16334e-17
0.0058	2.77556e-17
0.0059	2.77556e-17
0.006	4.16334e-17
0.0061	5.55112e-17
0.0062	4.16334e-17
0.0063	2.77556e-17
0.0064	4.16334e-17
0.0065	4.16334e-17
0.0066	5.55112e-17
0.0067	2.77556e-17
0.0068	4.16334e-17
0.0069	4.16334e-17
0.007	5.55112e-17
0.0071	5.55112e-17
0.0072	5.55112e-17
0.0073	6.93889e-17
0.0074	5.55112e-17
0.0075	4.16334e-17
0.0076	5.55112e-17
0.0077	6.93889e-17
0.0078	5.55112e-17
0.0079	8.32667e-17
0.008	6.93889e-17
0.0081	9.71445e-17
0.0082	9.71445e-17
0.0083	9.71445e-17
0.0084	9.71445e-17
0.0085	9.71445e-17
0.0086	8.32667e-17
0.0087	1.11022e-16
0.0088	9.71445e-17
0.0089	1.11022e-16
0.009	1.11022e-16
0.0091	1.11022e-16
0.0092	1.249e-16
0.0093	1.249e-16
0.0094	1.249e-16
0.0095	1.249e-16
0.0096	1.249e-16
0.0097	1.249e-16
0.0098	1.11022e-16
0.0099	1.38778e-16
0.01	1.38778e-16
0.0101	1.52656e-16
0.0102	1.66533e-16
0.0103	1.66533e-16
0.0104	1.66533e-16
0.0105	1.66533e-16
0.0106	1.66533e-16
0.0107	1.80411e-16
0.0108	1.80411e-16
0.0109	1.94289e-16
0.011	1.80411e-16
0.0111	1.80411e-16
0.0112	1.94289e-16
0.0113	2.08167e-16
0.0114	2.08167e-16
0.0115	2.08167e-16
0.0116	2.08167e-16
0.0117	2.22045e-16
0.0118	2.35922e-16
0.0119	2.22045e-16
0.012	2.35922e-16
0.0121	2.35922e-16
0.0122	2.498e-16
0.0123	2.498e-16
0.0124	2.498e-16
0.0125	2.498e-16
0.0126	2.498e-16
0.0127	2.498e-16
0.0128	2.77556e-16
0.0129	2.77556e-16
0.013	2.63678e-16
0.0131	2.91434e-16
0.0132	2.77556e-16
0.0133	3.05311e-16
0.0134	3.05311e-16
0.0135	3.05311e-16
0.0136	2.91434e-16
0.0137	3.05311e-16
0.0138	3.05311e-16
0.0139	2.91434e-16
0.014	3.05311e-16
0.0141	3.05311e-16
0.0142	3.05311e-16
0.0143	3.05311e-16
0.0144	3.05311e-16
0.0145	3.33067e-16
0.0146	3.33067e-16
0.0147	3.19189e-16
0.0148	3.33067e-16
0.0149	3.19189e-16
0.015	3.19189e-16
0.0151	3.33067e-16
0.0152	3.46945e-16
0.0153	3.33067e-16
0.0154	3.46945e-16
0.0155	3.60822e-16
0.0156	3.747e-16
0.0157	3.747e-16
0.0158	3.88578e-16
0.0159	3.88578e-16
0.016	3.60822e-16
0.0161	3.88578e-16
0.0162	3.88578e-16
0.0163	3.88578e-16
0.0164	3.88578e-16
0.0165	4.02456e-16
0.0166	4.02456e-16
0.0167	4.02456e-16
0.0168	4.16334e-16
0.0169	4.30211e-16
0.017	4.16334e-16
0.0171	4.30211e-16
0.0172	4.16334e-16
0.0173	4.44089e-16
0.0174	4.44089e-16
0.0175	4.44089e-16
0.0176	4.57967e-16
0.0177	4.44089e-16
0.0178	4.71845e-16
0.0179	4.71845e-16
0.018	4.71845e-16
0.0181	4.85723e-16
0.0182	4.996e-16
0.0183	4.85723e-16
0.0184	4.996e-16
0.0185	4.996e-16
0.0186	5.13478e-16
0.0187	5.13478e-16
0.0188	5.13478e-16
0.0189	5.27356e-16
0.019	5.41234e-16
0.0191	5.27356e-16
0.0192	5.41234e-16
0.0193	5.27356e-16
0.0194	5.41234e-16
0.0195	5.27356e-16
0.0196	5.41234e-16
0.0197	5.41234e-16
0.0198	5.55112e-16
0.0199	5.41234e-16
0.02	5.68989e-16
0.0201	5.68989e-16
0.0202	5.68989e-16
0.0203	5.82867e-16
0.0204	5.82867e-16
0.0205	5.96745e-16
0.0206	5.96745e-16
0.0207	6.10623e-16
0.0208	6.10623e-16
0.0209	6.245e-16
0.021	6.38378e-16
0.0211	6.52256e-16
0.0212	6.38378e-16
0.0213	6.52256e-16
0.0214	6.52256e-16
0.0215	6.52256e-16
0.0216	6.52256e-16
0.0217	6.66134e-16
0.0218	6.66134e-16
0.0219	6.66134e-16
0.022	6.66134e-16
0.0221	6.80012e-16
0.0222	6.66134e-16
0.0223	6.80012e-16
0.0224	6.66134e-16
0.0225	6.93889e-16
0.0226	7.07767e-16
0.0227	7.07767e-16
0.0228	7.07767e-16
0.0229	7.21645e-16
0.023	7.07767e-16
0.0231	7.07767e-16
0.0232	7.21645e-16
0.0233	7.21645e-16
0.0234	7.35523e-16
0.0235	7.35523e-16
0.0236	7.49401e-16
0.0237	7.63278e-16
0.0238	7.63278e-16
0.0239	8.04912e-16
0.024	7.91034e-16
0.0241	7.91034e-16
0.0242	8.04912e-16
0.0243	8.04912e-16
0.0244	8.04912e-16
0.0245	8.04912e-16
0.0246	8.32667e-16
0.0247	8.32667e-16
0.0248	8.46545e-16
0.0249	8.32667e-16
0.025	8.46545e-16
0.0251	8.46545e-16
0.0252	8.60423e-16
0.0253	8.60423e-16
0.0254	8.88178e-16
0.0255	8.88178e-16
0.0256	8.74301e-16
0.0257	8.88178e-16
0.0258	9.02056e-16
0.0259	9.29812e-16
0.026	9.15934e-16
0.0261	9.15934e-16
0.0262	9.29812e-16
0.0263	9.57567e-16
0.0264	9.29812e-16
0.0265	9.57567e-16
0.0266	9.57567e-16
